,n_cells,highly_variable,highly_variable_rank,means,variances,variances_norm,targeted
MAGEA10,2954,True,1021.0,0.015140326656790213,0.018782263499334092,1.1675302361118522,0.0
MAGEC2,18129,True,351.0,0.12275085195870236,0.2249448182741434,1.6393050438974057,0.0
MAGEH1,13639,True,1384.0,0.0700968228705619,0.08491514890918098,1.104377156240964,0.0
MAL2,26578,True,1026.0,0.1478349011819637,0.1930732365181206,1.1663064581485145,0.0
MALAT1,217486,True,1436.0,94.5865466203727,5777.012712513827,1.0979889149602067,0.0
MALSU1,181557,True,1073.0,2.83287849669995,8.39764795843369,1.15572117835024,0.0
MANF,160912,True,356.0,2.1172194269517077,7.540308142638104,1.6264088290162173,0.0
MAP1B,189319,True,1011.0,3.845335669435437,13.897918432265215,1.169340780206243,0.0
MAP1LC3B,179159,True,600.0,2.6236245969535883,8.752922286451936,1.3588242067396323,0.0
MAP2,10414,True,1425.0,0.05319983304820045,0.06322152007777194,1.0991847577379341,0.0
MARCKSL1,150591,True,300.0,2.181922422452265,8.52774544795739,1.7576554341921886,0.0
MB,1534,True,601.0,0.008003595884913336,0.011517129723890332,1.3565757826376819,0.0
MBP,78716,True,1388.0,0.5445380617996853,0.8097028021928141,1.1039388625297244,0.0
MC1R,5807,False,,0.027161773541809042,0.027488226069756493,0.9496298040266103,1.0
MCAM,115244,True,1383.0,0.9971104496232118,1.7774493848587898,1.1044993373565597,0.0
MCF2L,881,True,1441.0,0.0043251523893829665,0.004985283320781986,1.0964464585478915,0.0
MCM10,36591,True,1074.0,0.21500089438464043,0.28985358661283367,1.1556544585240753,0.0
MCM3,118212,True,1216.0,1.0953551624340105,2.0590643600914436,1.1300574808757562,0.0
MCM5,100702,True,705.0,0.908130644369734,1.8327624081827434,1.285652860368518,0.0
MCM6,68302,True,1131.0,0.46686878230677853,0.6956024815806763,1.1452972426737464,0.0
MCM7,139127,True,766.0,1.6461218106014393,4.015151992408897,1.2571840522146394,0.0
MCPH1-AS1,1069,True,213.0,0.006068055791255212,0.01347991506603838,2.094195069928762,0.0
MCRIP2,128340,True,971.0,1.2338930499433556,2.5209820109458323,1.1807541746112806,0.0
MDH2,190082,True,2291.0,3.4847931678186645,10.426546979480099,1.0300232932637974,1.0
MDK,182827,True,497.0,3.5591876235512117,15.077160353865269,1.439236199468951,0.0
MEG3,569,True,63.0,0.005526838419094883,0.025512279084627425,4.35679442102749,0.0
MEI1,815,True,462.0,0.0043893646199782595,0.006856060185751527,1.484900861947821,0.0
MEIS2,121480,True,1267.0,1.0927683268586001,2.0375444571775523,1.121773705985888,0.0
MELK,63498,True,1112.0,0.42613988175776396,0.6262617466998049,1.1480306477750943,0.0
METRN,143524,True,823.0,1.6028427671802117,3.7766814877690504,1.2289749856083039,0.0
METRNL,55381,True,1065.0,0.3485256413196531,0.49798754995940564,1.1570833354635093,0.0
MFGE8,49869,True,2851.0,0.2839235507528884,0.3433502446392938,1.0110097440816999,1.0
MFSD12,105816,True,871.0,0.8598476335499732,1.6100298319390383,1.2122954301102777,0.0
MGLL,17523,True,859.0,0.09655684846372238,0.1304949190745059,1.2162023097934394,0.0
MGP,5690,True,554.0,0.030399904598971687,0.04501531667011343,1.3890779688683736,0.0
MIA,3335,True,1721.0,0.01639246515339843,0.018600595018674497,1.0670301312872503,1.0
MICA,64143,True,1346.0,0.4097520031922652,0.5782566542098616,1.109042594206542,0.0
MICAL2,88334,True,694.0,0.7051190907548148,1.3226657214428403,1.2928760196587035,0.0
MIR22HG,64547,True,594.0,0.42486022373375776,0.7406720878027074,1.362481564859138,0.0
MIS18BP1,114502,True,758.0,1.0626527907094077,2.2063064170297526,1.2607871815206861,0.0
MKI67,88963,True,178.0,1.0840171171460415,4.096827784063872,2.27981214967348,0.0
MKNK2,132403,True,552.0,1.4687355235819417,3.7706311893822098,1.3902507296729651,0.0
MMD,59020,True,916.0,0.38028317593692523,0.5728305858781502,1.1987458270482496,0.0
MMP1,106141,True,10.0,4.910281754094676,313.54321971420336,17.58641866588784,0.0
MMP10,730,True,27.0,0.007173423475074188,0.10952262925378242,8.431794914649224,0.0
MMP13,681,True,858.0,0.003361968930453568,0.0042404835972498275,1.2162547477993946,0.0
MMP2,58250,True,1399.0,0.36134056791131375,0.4956879793182014,1.1028242515261784,0.0
MMP24OS,76736,True,911.0,0.5361812986464979,0.8633893839529281,1.2000305745817357,0.0
MMP3,22663,True,4.0,0.37605434189343523,17.806175889617762,31.974960438591797,0.0
MMP9,705,True,56.0,0.005517665243295555,0.2572186906548414,4.544688416002072,0.0
MND1,76912,True,792.0,0.5918349562210184,1.0112462944287128,1.2406106156903416,0.0
MNS1,28087,True,1393.0,0.1539167167369179,0.1907793695234638,1.1033569923172688,0.0
MPC1,66822,True,1264.0,0.4106096951295023,0.5865382002751841,1.122216223499428,0.0
MPC2,178880,True,539.0,3.1173753709402963,11.824265210962086,1.397719172402223,0.0
MROH8,7699,True,589.0,0.04342122764611722,0.0634324862074821,1.3645556122315772,0.0
MRPL12,165149,True,614.0,2.6078513211666445,8.605701522335583,1.3485960001930608,0.0
MRPL27,160469,True,1242.0,2.044118389006866,4.951568277248558,1.1259947471189133,0.0
MRPL36,182046,True,1368.0,2.8772216285138996,8.241550758962454,1.1067356237146344,0.0
MRPL47,182569,False,,2.4332399198264434,4.472186911900674,0.7803484578932811,1.0
MRPL55,149195,True,1432.0,1.5330440725231278,3.1664144825820357,1.0984194355276375,0.0
MSC,24758,True,1035.0,0.13662528035518537,0.17759444354694245,1.162819846743952,0.0
MSH6,99970,True,1137.0,0.8146697427382847,1.415447516786681,1.1437536159089337,0.0
MSMO1,68531,True,389.0,0.4866002834511322,1.0057130926026194,1.5748824940853428,0.0
MSMP,69455,True,2.0,5.337013305691497,1128.5637260533013,55.00767088907096,0.0
MSX1,101519,True,1451.0,0.781132612015943,1.2829977484931285,1.0958540345921879,0.0
MSX2,33942,True,974.0,0.19584271672774473,0.2671273693892216,1.1802307940058738,0.0
MT-ATP6,217272,True,699.0,94.50182775527801,6778.836395758368,1.2909087206975614,0.0
MT-CO1,217322,True,1348.0,113.38584670705922,8676.250546474854,1.1088628872984665,0.0
MT-CO2,217247,True,936.0,137.3792970595385,14294.270014911657,1.192610582288665,0.0
MT-CYB,216905,True,383.0,63.74248602237338,3581.298225339101,1.58337723807849,0.0
MT-ND2,216884,True,438.0,36.00849894737808,1060.7509528745748,1.517498227794911,0.0
MT-ND3,216099,True,1440.0,31.320065863402238,580.2323293734777,1.0965220009377932,0.0
MT-ND4,217222,True,988.0,100.22342186976843,7011.791780217925,1.1747881837612233,0.0
MT-ND4L,179147,True,1104.0,2.7846184188196874,8.127374241278195,1.1492418184980284,0.0
MT-ND6,144230,True,576.0,1.6982437954932188,4.591792527266048,1.3740109184640144,0.0
MT1X,106103,True,121.0,1.1291583152545326,5.4561057022743125,2.875787980195405,0.0
MT2A,213129,True,77.0,31.80722112398923,2100.5067024617397,3.849753810675975,1.0
MTHFD2,96454,True,723.0,0.7872832263893922,1.5067589254189138,1.2737062132840444,0.0
MUC6,2180,True,280.0,0.013090121865640495,0.025302673957213393,1.8230836408997269,0.0
MUCL1,875,True,32.0,0.007288088172565784,0.12439534380254655,7.5768363963299175,0.0
MVD,30669,True,982.0,0.16608493443472597,0.22139973415650638,1.1769615997565535,0.0
MXD3,20947,True,1105.0,0.11390332390025089,0.14599783903872132,1.1490912408339493,0.0
MXD4,100104,True,425.0,0.8969714760098519,2.151517113856308,1.5335947553401719,0.0
MXRA5,13172,True,1160.0,0.06954184573470258,0.08676766319138518,1.1379314259585143,0.0
MYBL1,30531,True,1018.0,0.17348768730478334,0.23057262999675693,1.1679303335463207,0.0
MYBL2,90397,True,526.0,0.8268884129029891,1.7790045653635647,1.4096786262478198,0.0
MYC,94941,True,708.0,0.7249239773055631,1.360372573066056,1.2823225196054202,1.0
MYEOV,71245,True,1351.0,0.47029955005572704,0.6791961726421658,1.1084368039478756,0.0
MYH9,172479,True,484.0,2.866140432148312,10.788421144792041,1.4576175086639438,0.0
MYLIP,10287,True,1090.0,0.051163388020749725,0.06360834215472107,1.1527821546606198,0.0
MYO10,47046,True,1258.0,0.27943328119911753,0.37476175674553364,1.1234475199047083,0.0
MYOF,94851,True,1337.0,0.7288042306686786,1.1863848190163184,1.1104926542796683,0.0
MZT1,123354,True,1488.0,1.110422103684406,2.0239356216854425,1.0907658193340177,0.0
NACA,217285,False,,24.755236736734442,253.2570574540156,0.7596453043018667,1.0
NAMPT,200450,True,1412.0,4.417659280731286,16.453535487686786,1.1010480291658729,0.0
NAV2,12575,True,945.0,0.06745953482825522,0.08783266748802233,1.1892973951318166,0.0
NAV3,54311,True,1396.0,0.3323808519128365,0.4487126508927951,1.1029685518316985,0.0
NBL1,60687,True,1366.0,0.380150164887835,0.5287856213647718,1.1070347924412123,0.0
NCAPD2,40272,True,1101.0,0.2369110247813344,0.3204656088582276,1.1500501077987797,0.0
NCAPG,79802,True,393.0,0.7432932618437166,1.720369958500559,1.569081505623262,0.0
NCAPH,43485,True,923.0,0.2692281231223656,0.38325510902766935,1.197144040860237,0.0
NCF2,5619,True,1124.0,0.0287258000155944,0.03509255921084082,1.1461033986580647,0.0
NCL,216105,True,2696.0,14.33575199401909,119.96436639104778,1.015140065770456,1.0
NDC80,70207,True,373.0,0.6045764974062845,1.3508863785551548,1.6123342121600392,0.0
NDE1,37046,True,1219.0,0.21291858347819306,0.2802871837202479,1.1293614714396587,0.0
NDN,43489,True,967.0,0.26657248872846023,0.37428933684562976,1.1818359760094566,0.0
NDUFA13,160160,False,,1.6930242584634014,2.8386863061948753,0.8532467168526822,1.0
NDUFA4L2,1438,True,551.0,0.007650428616639224,0.011288741182553927,1.3903354996685753,0.0
NEAT1,192568,True,102.0,5.321762900925115,63.895546252298224,3.129463210651416,1.0
NEDD4L,57417,True,855.0,0.3666885294023217,0.5566032741575471,1.216656771554508,0.0
NEFH,14015,True,687.0,0.07932962431258514,0.1135915662255565,1.2970529031215776,0.0
NEFL,17156,True,170.0,0.11816426405903856,0.30840695176296296,2.337423065342444,0.0
NEFM,572,True,120.0,0.0033482091667545763,0.015005347102218356,2.879990129133637,0.0
NEIL3,41847,True,685.0,0.26802643709265367,0.41358525632553617,1.2982050525735382,0.0
NEK2,53108,True,242.0,0.46082365945502163,1.178529740889742,1.9711316612326624,0.0
NES,24180,True,774.0,0.13878097666802736,0.19437482322276048,1.253024708763403,0.0
NETO2,145954,True,1096.0,1.5618799506483143,3.4083269731343693,1.151200156960363,0.0
NEXN,85666,True,1029.0,0.6476904236631242,1.0677306583298862,1.165281026962047,0.0
NF2,100389,True,973.0,0.8198480004770051,1.4729435469288068,1.1803367318247702,0.0
NFKBIA,60450,True,770.0,0.3933411916872681,0.6245147493511213,1.2559015437741472,0.0
NFKBIZ,19484,True,716.0,0.10644553197539754,0.15153060687222333,1.278479456935986,0.0
NGF,14311,True,860.0,0.0782563627440638,0.10498192848037582,1.2160596638399161,0.0
NINJ1,113303,True,873.0,1.0210019859925605,2.0117271880700276,1.2119348096263858,0.0
NKG7,895,True,147.0,0.007210116178271498,0.019514487709574636,2.548956315309669,0.0
NME1,212272,False,,9.337045411806795,52.947112811858446,0.9767924085272182,1.0
NME3,125919,True,1476.0,1.1574116967164618,2.140706294517757,1.091865688766216,0.0
NME4,144541,True,927.0,1.6564462199635825,3.8532305672703115,1.1955892501582261,0.0
NMRK1,34866,True,1798.0,0.1867383397469121,0.2276294351845973,1.061506258841402,1.0
NMU,20277,True,1043.0,0.1108991088259711,0.1436139288328264,1.1617812065588866,0.0
NNMT,208713,True,521.0,11.34459952207754,108.62193292865656,1.4117599755842356,0.0
NOL4L,73288,True,1495.0,0.4827062703243176,0.6893193655443285,1.0900221676338022,0.0
NOLC1,99723,False,,0.7184614749549367,0.9997950736022603,0.9535827041668105,1.0
NONO,152181,False,,1.5441573750040132,2.569288180638308,0.8821164977787765,1.0
NORAD,128513,True,773.0,1.223068702500149,2.64666624006374,1.254307118622539,0.0
NOTCH3,20303,True,905.0,0.11241726942075982,0.1506455777132064,1.2017714738146925,0.0
NOV,28692,True,749.0,0.16480068982282012,0.23596060292790064,1.2652497345909721,0.0
NOX5,18137,True,107.0,0.11680663404073807,0.3976511308325339,3.0498375069475743,0.0
NPC1,58232,True,2774.0,0.3437601764919024,0.4289695657036582,1.013261858151376,1.0
NPC2,191708,False,,3.435514867424677,9.215809679963577,0.931668380266664,1.0
NPDC1,29115,True,867.0,0.16649314075779606,0.22890985015762058,1.2135669318116444,0.0
NPPB,989,True,71.0,0.008072394703408294,0.033811529750222315,3.9490373911501426,0.0
NPTX1,12008,True,150.0,0.08741577877969242,0.24279188111615244,2.504923435910493,0.0
NQO1,217383,True,1410.0,33.40846775858036,662.5956357812853,1.1012762083105643,0.0
NR0B1,36160,True,920.0,0.20971714512422773,0.29246462924748784,1.1979868275652918,0.0
NR1D1,71158,True,465.0,0.504066010173052,0.9876489294039318,1.4814387331854302,0.0
NR1H4,5997,True,302.0,0.03767423300783848,0.07065461848620358,1.755848529297655,0.0
NR2F1,49513,True,955.0,0.30503102826714124,0.4366034852036461,1.1850441982180893,0.0
NR2F2,129028,True,463.0,1.3971205401165911,3.748961648037269,1.4828691846278217,0.0
NR4A1,2456,True,163.0,0.014901824086007697,0.0381540915924927,2.410198521338273,0.0
NR4A2,1572,True,912.0,0.007907277539020397,0.010064707207042951,1.1997670003617962,0.0
NRCAM,8932,True,924.0,0.04746201158572103,0.0609875111413883,1.1965930245397283,0.0
NRG1,33287,True,881.0,0.19154967045365942,0.26661641782545636,1.2078857082135945,0.0
NRK,2879,True,775.0,0.015305443821178112,0.02037337626690824,1.252594931917602,0.0
NRN1,11979,True,1391.0,0.06217119897994285,0.07480882737760122,1.1037221218801487,0.0
NRP2,44235,True,1075.0,0.2629261513482275,0.3605659800845748,1.1556362442071575,0.0
NSG1,4888,True,1693.0,0.024152971879629587,0.027505024401136575,1.0685832529742616,1.0
NT5DC2,133806,True,1098.0,1.3974782939727648,2.910942426897918,1.1509879646170154,0.0
NT5E,73623,True,299.0,0.6403060171446656,1.5871351067398767,1.7581655025543321,1.0
NTM,9415,True,622.0,0.05329615139409339,0.07730591177565659,1.3414766632865098,0.0
NTNG1,21171,True,1286.0,0.114242731404826,0.14261804576598244,1.1190645932265106,0.0
NUCB2,155807,True,1083.0,1.7546909327743812,4.046764559500547,1.15436577507023,0.0
NUF2,80151,True,243.0,0.8637966857315837,2.6295822809197933,1.9682219367107854,0.0
NUFIP2,134247,True,1491.0,1.3003343622578856,2.49849470074481,1.090501114430243,0.0
NUPR1,6450,True,370.0,0.03814665156150385,0.06574323382974721,1.61328679133698,0.0
NUSAP1,95039,True,187.0,1.2792956835621276,4.993186907272058,2.227909444242125,0.0
NXN,68721,True,1265.0,0.45701679149830066,0.6643057839963142,1.1221473337775356,0.0
OASL,48594,True,111.0,0.33999917441417804,1.2557548237354537,3.0052881589957656,0.0
ODC1,185975,True,410.0,3.6608768638746576,16.98111194790291,1.5483203121386522,0.0
OGFRL1,97140,True,1377.0,0.7370188095969765,1.198134385281865,1.1050570263779214,0.0
OIP5,34141,True,1486.0,0.19180193278814092,0.241142004965772,1.0908455929957366,0.0
OLFML3,1779,True,292.0,0.0102510239557486,0.019374244179404546,1.7840108032452222,0.0
OLR1,1126,True,1443.0,0.0055405981827938745,0.00643642023150993,1.0963875548269744,0.0
ORC6,119457,True,812.0,1.251867887922138,2.6843813435210997,1.233163659874652,0.0
OSGIN1,76630,True,811.0,0.5385250450632261,0.8922108321206813,1.233380386381249,0.0
OTULINL,26861,True,595.0,0.16103051456929646,0.24754561228476363,1.3619899320816953,0.0
P2RX4,10444,False,,0.04979658482664991,0.051325798200851584,0.957305720178056,1.0
P4HB,208269,True,591.0,8.437088067074262,61.77601670659439,1.364196520867565,0.0
PABPC1,208422,False,,5.819540699087728,20.424567844216973,0.8594013323218537,1.0
PAEP,1156,True,273.0,0.006265279070940755,0.012252858048072447,1.843097810829379,0.0
PAICS,172069,False,,2.4509212161796476,5.715738409518202,0.9862552871631324,1.0
PALLD,58076,True,478.0,0.4195351951822481,0.7855169369557476,1.4661367140909571,0.0
PAPPA,99898,True,721.0,0.8590908465465287,1.6935456733942988,1.2766411876451336,0.0
PAQR5,6464,True,1221.0,0.03271613148830191,0.03938812726048022,1.1291334089965326,0.0
PARP14,136264,True,408.0,1.8226458190958001,5.765606251248272,1.555233553855536,0.0
PART1,26490,True,683.0,0.15510922959083048,0.22650746275087638,1.2989516737286029,0.0
PBK,107522,True,346.0,1.29358749145748,3.7542653842738765,1.6501751707471821,0.0
PBX1,70495,True,902.0,0.48811385745802127,0.7707518693259379,1.2023964371438458,0.0
PCAT5,2426,True,1357.0,0.01187926266012925,0.013939771906608809,1.1076970609169667,0.0
PCDH10,654,True,1171.0,0.0031601590628683603,0.0037097531964338133,1.1366980852522346,0.0
PCDH7,35786,True,1333.0,0.20333261476789571,0.26235338226697846,1.111628893462637,0.0
PCDH9,10497,True,253.0,0.06096492636233127,0.12755200847053325,1.9210055189490434,0.0
PCED1B,14726,True,1446.0,0.07657767157278686,0.09250024857320328,1.0962389872590526,0.0
PCLAF,106394,True,483.0,1.1295848679292013,2.771430190557108,1.460024167708039,0.0
PCLO,22959,True,645.0,0.1367995706953726,0.20247959419726755,1.3240836139491947,0.0
PCNA,151087,True,670.0,2.0923371875960317,5.953404950506468,1.307192816170156,0.0
PCOLCE,39152,True,1115.0,0.2271966316098465,0.3055177586764635,1.1475469456289729,0.0
PCSK1N,29520,True,494.0,0.17925761488256042,0.2959145910924635,1.44531065745382,0.0
PDCD1LG2,24849,True,1370.0,0.13468974026152725,0.16657967897161863,1.1061987925534493,0.0
PDE3A,15421,True,755.0,0.08697546634132469,0.121708806434872,1.2622647218764722,0.0
PDE4DIP,35035,True,1210.0,0.19614084494122289,0.25646589354897914,1.1311858204435912,0.0
PDGFA,89904,True,935.0,0.6748888899081307,1.1527898011392779,1.19274822856855,0.0
PDK4,5901,True,251.0,0.03745407678865462,0.07711075747363239,1.9277127289634863,0.0
PDLIM4,159134,True,753.0,2.0365321726208223,5.525854812016366,1.2636186130618852,0.0
PDLIM5,109250,True,1217.0,0.9007187183238773,1.5934565481969656,1.1296991235011404,0.0
PEG10,121950,True,137.0,1.5289023836497315,7.631569728521135,2.657621943614128,0.0
PERP,185628,True,490.0,3.4391887243323076,14.34947429985367,1.4481460478647863,0.0
PET100,88946,False,,0.5783870804992042,0.71014042178722,0.897276774687161,1.0
PFDN4,192245,False,,3.163796227072794,7.121740109621268,0.8221561017940453,1.0
PFN1,216636,True,529.0,22.58910593642072,392.92197097788085,1.4072373716268693,1.0
PGAM1,195351,True,815.0,4.315332504689786,17.704739686902826,1.2317601518540133,0.0
PGF,19386,True,304.0,0.12351681213794621,0.24208898135605797,1.7529663256375199,0.0
PHF19,127823,True,557.0,1.3895159773789485,3.484654837592753,1.3888159486100367,0.0
PHGDH,108467,True,560.0,1.0450219468231,2.3736438065644063,1.3868331055827081,0.0
PHLDA1,202671,True,381.0,6.068124590073706,40.504202000950706,1.5867083494373924,0.0
PHLDA2,204334,True,277.0,7.944245437491687,74.84018533362446,1.83749432044898,0.0
PHLDA3,45604,True,1281.0,0.2681319286143459,0.35698039432550954,1.1200472126924472,0.0
PHLPP2,12194,True,910.0,0.062487673545019655,0.08177312768030374,1.2000545852413531,0.0
PI3,11392,True,7.0,0.09997385644897192,7.61054126503745,20.837228881057104,0.0
PIF1,27204,True,266.0,0.19656281102799195,0.42512408690069536,1.8705507121753377,0.0
PIM3,89821,True,596.0,0.7106184096465117,1.4063875286441219,1.3608180371036558,0.0
PIMREG,33366,True,392.0,0.22913675829140429,0.42214591759357856,1.5710604569616118,0.0
PITPNC1,22941,True,1132.0,0.12361771707173883,0.15823917922401895,1.144846216794169,0.0
PITX1,9354,True,821.0,0.050250657028716623,0.06656753690657984,1.2296954591030627,0.0
PKIB,167584,True,282.0,3.0979374114215212,15.250803768613316,1.8208813897984721,0.0
PKMYT1,40422,True,1173.0,0.23887408440239052,0.3196049957813078,1.1366168049563914,0.0
PLAC8,42595,True,176.0,0.34749365904222873,0.988202498371645,2.3042763042794574,0.0
PLAT,32076,True,846.0,0.18471106789526068,0.25875499194457524,1.2217122309020785,0.0
PLAU,1725,True,194.0,0.008975952519642063,0.021022419623894197,2.210130232230804,0.0
PLAUR,182049,True,1139.0,2.9590325968802027,8.902663348201758,1.143541670793074,0.0
PLCB4,35124,True,1126.0,0.20155301866282616,0.2678164721083196,1.1458476725720352,0.0
PLCG2,18656,True,675.0,0.09618074825594995,0.13941039008687148,1.30445752544647,0.0
PLEC,169662,True,1276.0,2.3359904965898717,6.032317320744458,1.120661936059416,0.0
PLEK2,85469,True,841.0,0.6534832841803997,1.133051388916493,1.2223410090532332,0.0
PLIN2,164095,True,736.0,2.2170189930604924,6.303640526013603,1.2682068976837964,0.0
PLK1,70859,True,116.0,0.9812133359629771,4.62065556320842,2.932017512298582,0.0
PLK2,86760,True,531.0,0.725593619138914,1.49162400377062,1.4043377669017603,0.0
PLPP2,72998,True,1178.0,0.49927761240580293,0.7485099769010811,1.1359303820657711,0.0
PLPP5,89239,True,1463.0,0.6285414191820279,0.9633727741491791,1.0932436993450385,0.0
PMAIP1,156270,True,453.0,2.1773358345526015,7.249426615588055,1.4989448863210937,0.0
PMEPA1,205711,True,139.0,12.480165300627904,241.9025940704702,2.6422988662989404,0.0
PMP22,126425,True,1022.0,1.1945584721158389,2.38686222822558,1.167325675602959,0.0
PNMA2,18569,True,1301.0,0.09873547771606268,0.12246943654063344,1.1158095782011412,0.0
PNP,66162,True,960.0,0.43646887770780685,0.6641719274748733,1.1842376212823136,0.0
PNRC1,37160,True,607.0,0.22925142298889586,0.36308663244182315,1.3505317315900978,0.0
POC1A,49500,True,1307.0,0.3008067808115509,0.4043182376747139,1.1150484494575708,0.0
PODXL,5426,True,1038.0,0.027840588550959285,0.034495920796126935,1.1625529059267028,0.0
PODXL2,29157,True,1319.0,0.1602003421594573,0.20114354457283457,1.1130587924617072,0.0
POLD2,151766,False,,1.6654451054227228,3.243140253363808,0.9984007650208976,1.0
PORCN,37799,True,899.0,0.22375669068509862,0.31502219847608415,1.2029451234471085,0.0
POSTN,6938,True,81.0,0.07022066074385283,0.2887037403062706,3.7478278314625966,0.0
POU2F2,17416,True,573.0,0.10035454324464402,0.1537075513645367,1.3774289411886274,0.0
PPA1,196800,True,2392.0,4.251078994803396,14.383043461170393,1.0258376883314813,1.0
PPDPF,133097,True,1183.0,1.3136905062217066,2.636634003319502,1.1349526986487453,0.0
PPIA,216550,False,,16.786320042930463,144.01126048341527,0.9077591473224254,1.0
PPIF,131431,True,1233.0,1.2417131823122824,2.4266267110009445,1.1269907957094965,0.0
PPP1R15A,94685,True,221.0,0.7956858554215762,2.433721767657173,2.028650970719703,0.0
PRAME,34781,True,446.0,0.24169483596068378,0.42960770240362456,1.5082464248186895,0.0
PRC1,40608,True,829.0,0.25065244212872717,0.3637231095836916,1.227453879472712,0.0
PRDM8,24606,True,640.0,0.14548198158943618,0.21610476285377442,1.3277190861932606,0.0
PRDX2,128016,True,1086.0,1.2238942883220885,2.437166210986266,1.1539803187714364,0.0
PRDX5,198300,True,1310.0,4.046865755158764,14.407140092064648,1.1145823345261436,0.0
PRELID3B,180756,False,,2.494897420961624,5.087187185843229,0.8539916657031805,1.0
PREX1,36981,True,1069.0,0.2136753704816376,0.28812391877738835,1.1564804224888976,0.0
PROS1,16930,False,,0.08311355932980778,0.08790189789925089,0.9557957832004343,1.0
PRR11,58589,True,378.0,0.45994303457828617,0.9511017607648923,1.5944011412794372,0.0
PRRX1,3816,True,1481.0,0.019011406844106463,0.022090015496458983,1.0914016393423405,0.0
PRRX2,19261,True,254.0,0.12960780086869975,0.2784509313707279,1.9207085891194302,0.0
PRSS22,730,True,342.0,0.004027024175904819,0.007010467892698905,1.661508491693587,0.0
PRSS23,108152,True,333.0,1.1691396019759022,3.32946363689516,1.675585636804198,0.0
PRSS3,52572,True,59.0,0.7489393515482028,4.973780385025318,4.491299881410747,0.0
PSAP,133660,True,1527.0,1.2742596100482968,2.4229512643338564,1.086857859857831,1.0
PSAT1,84678,True,365.0,0.75115926009164,1.8004063483117645,1.619416037663614,0.0
PSG4,7308,True,782.0,0.03894930444394502,0.051834379875157086,1.245412949204066,0.0
PSMA7,217395,False,,21.600645791576273,202.77220253131622,0.791550386864117,1.0
PSMB8,197137,True,1097.0,6.935590546125021,36.99255363135401,1.1511005611532574,0.0
PSMB8-AS1,35765,True,1888.0,0.19823691561136925,0.24188400590004985,1.054206965795799,1.0
PSMB9,169851,True,495.0,3.6890889660454897,16.029910532414924,1.4434015051408353,0.0
PSMC3IP,91181,True,836.0,0.7435546973539975,1.343214250770272,1.2245243241178965,0.0
PSME1,167041,True,1059.0,2.315947107468341,6.150601228764413,1.1578040897612518,0.0
PSME2,203531,True,761.0,6.644149577804584,37.576813522226146,1.2594593706597421,0.0
PSRC1,24479,True,767.0,0.1413999183587354,0.19868172565159198,1.2569310853495244,0.0
PTGES,78728,True,83.0,1.2078137111458673,7.501358409372653,3.6150867976392433,0.0
PTGR1,208942,True,1418.0,7.397290243868879,39.54825901075107,1.1001309786927724,0.0
PTGS2,34141,True,160.0,0.2401308094868984,0.6839870082892942,2.4184716809682594,0.0
PTHLH,45407,True,205.0,0.3612947020323171,0.9654724378360112,2.1483456160636156,0.0
PTMA,217778,False,,50.91536369348751,1022.0934164101038,0.722041682929463,1.0
PTPRN,39173,True,1146.0,0.2275360391144216,0.3044277500644516,1.1416048818574067,0.0
PTPRN2,112940,True,284.0,1.2717002940002844,4.04202718017362,1.8180382747754382,0.0
PTPRR,5734,True,943.0,0.029932072633205978,0.03797099104691624,1.1900469243935536,0.0
PTTG1,145173,True,157.0,3.6476170382567297,26.599184360720397,2.439675685277593,0.0
PTX3,42615,True,500.0,0.2764198929490384,0.4732279742399143,1.4358951715849444,0.0
PUF60,165865,False,,2.0019722327968554,4.03543225092362,0.9467711173583341,1.0
PXDNL,11886,True,403.0,0.07191311167882877,0.12316638530262244,1.5594244668827948,0.0
PYCR1,54226,True,968.0,0.34374183014030374,0.5002305621351254,1.1816614938580676,0.0
PYGB,85749,True,1323.0,0.6123691102478134,0.9478491692892305,1.1126760278364434,1.0
QPCT,136198,True,737.0,1.3786411774688456,3.1474854202487816,1.2681646494216317,0.0
QPRT,73068,True,379.0,0.6100391235947842,1.3499983780217821,1.5926105488005204,0.0
RAB13,196963,True,1303.0,4.628867066922904,18.017181604298592,1.1154818231628585,0.0
RAB27A,103535,False,,0.7732253344769225,1.123400788036574,0.9725297774947629,1.0
RAB27B,93767,True,457.0,0.8052443046044756,1.8231141408019558,1.4959221456527196,0.0
RAB31,86787,True,1042.0,0.6305824507973783,1.028184722623121,1.1618832097967957,0.0
RAB9A,88142,True,1204.0,0.637026606796406,1.0147276545395558,1.1316091842860896,0.0
RABAC1,128569,True,832.0,1.2005256229733015,2.5223093565118946,1.2254075704868876,0.0
RAC2,106127,True,715.0,0.920996023428291,1.856494897414527,1.2788173492683281,0.0
RACGAP1,48986,True,616.0,0.3304086191159811,0.5441370473988367,1.3468712118575656,0.0
RACK1,216427,True,1944.0,17.18814183564421,174.249513461272,1.0505549752861336,1.0
RAD21,144421,True,993.0,1.6077366564691529,3.6202291002315743,1.1728924956244877,0.0
RAD51AP1,84896,True,795.0,0.6822044976080944,1.2156558632011751,1.240404681675857,0.0
RAI14,132609,True,1389.0,1.2787407064262684,2.472453244334451,1.1038291249104415,0.0
RALGAPA2,34091,True,583.0,0.20327757571309976,0.3227538818508343,1.3679622251281152,0.0
